InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
571705;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;12;18/10/2011 15:22;2,95;12360;Austria
573195;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;6;28/10/2011 11:40;2,95;12432;Norway
578811;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;12;25/11/2011 13:28;2,95;12438;Norway
568872;23244;ROUND STORAGE TIN VINTAGE LEAF;6;29/09/2011 12:12;1,95;12372;Denmark
577314;23244;ROUND STORAGE TIN VINTAGE LEAF;6;18/11/2011 13:23;1,95;12444;Norway
576345;85174;S/4 CACTI CANDLES;4;14/11/2011 15:37;4,95;12374;Austria
545227;84744;S/6 SEW ON CROCHET FLOWERS;24;01/03/2011 09:35;1,25;12428;Finland
542237;20966;SANDWICH BATH SPONGE;10;26/01/2011 14:30;1,25;12347;Iceland
544157;21577;SAVE THE PLANET COTTON TOTE BAG;6;16/02/2011 12:46;2,25;12372;Denmark
559004;21577;SAVE THE PLANET COTTON TOTE BAG;6;05/07/2011 12:23;2,25;12428;Finland
561627;21577;SAVE THE PLANET COTTON TOTE BAG;6;28/07/2011 14:08;2,25;12453;Austria
566195;21871;SAVE THE PLANET MUG;12;09/09/2011 13:44;1,25;12433;Norway
579692;21871;SAVE THE PLANET MUG;36;30/11/2011 14:05;1,45;12433;Norway
581476;21871;SAVE THE PLANET MUG;36;09/12/2011 08:48;1,45;12433;Norway
545227;21932;SCANDINAVIAN PAISLEY PICNIC BAG;5;01/03/2011 09:35;2,95;12428;Finland
562602;85049E;SCANDINAVIAN REDS RIBBONS;12;08/08/2011 10:11;1,25;12865;Austria
557472;22929;SCHOOL DESK AND CHAIR ;2;20/06/2011 13:27;65;12432;Norway
559928;47593B;SCOTTIE DOGS BABY BIB;48;14/07/2011 08:52;0,39;12405;Finland
546780;22179;SET 10 LIGHTS NIGHT OWL;72;17/03/2011 07:40;5,95;12435;Denmark
557472;22179;SET 10 NIGHT OWL LIGHTS;12;20/06/2011 13:27;6,75;12432;Norway
563100;22179;SET 10 NIGHT OWL LIGHTS;2;12/08/2011 09:57;6,75;12381;Norway
567306;22179;SET 10 NIGHT OWL LIGHTS;24;19/09/2011 13:32;5,95;12752;Norway
569018;23368;SET 12 COLOUR PENCILS DOLLY GIRL ;16;30/09/2011 09:25;0,65;12676;Sweden
571318;23368;SET 12 COLOUR PENCILS DOLLY GIRL ;384;17/10/2011 10:50;0,65;17404;Sweden
572964;23368;SET 12 COLOUR PENCILS DOLLY GIRL ;16;27/10/2011 10:41;0,65;12630;Finland
574275;23368;SET 12 COLOUR PENCILS DOLLY GIRL ;16;03/11/2011 14:37;0,65;12352;Norway
571318;23367;SET 12 COLOUR PENCILS SPACEBOY ;384;17/10/2011 10:50;0,65;17404;Sweden
572964;23367;SET 12 COLOUR PENCILS SPACEBOY ;16;27/10/2011 10:41;0,65;12630;Finland
574275;23367;SET 12 COLOUR PENCILS SPACEBOY ;16;03/11/2011 14:37;0,65;12352;Norway
574690;23367;SET 12 COLOUR PENCILS SPACEBOY ;16;06/11/2011 13:11;0,65;12638;Sweden
573035;23366;SET 12 COLOURING PENCILS DOILY;16;27/10/2011 13:43;0,65;12433;Norway
557427;21917;SET 12 KIDS  WHITE CHALK STICKS;24;20/06/2011 12:14;0,42;12429;Denmark
559145;21917;SET 12 KIDS  WHITE CHALK STICKS;288;06/07/2011 14:17;0,42;17404;Sweden
560991;21917;SET 12 KIDS  WHITE CHALK STICKS;24;22/07/2011 13:29;0,42;12438;Norway
545227;21918;SET 12 KIDS COLOUR  CHALK STICKS;24;01/03/2011 09:35;0,42;12428;Finland
547493;21918;SET 12 KIDS COLOUR  CHALK STICKS;288;23/03/2011 12:06;0,36;12818;Austria
557889;21918;SET 12 KIDS COLOUR  CHALK STICKS;24;23/06/2011 13:51;0,42;12412;Denmark
559145;21918;SET 12 KIDS COLOUR  CHALK STICKS;288;06/07/2011 14:17;0,42;17404;Sweden
560991;21918;SET 12 KIDS COLOUR  CHALK STICKS;24;22/07/2011 13:29;0,42;12438;Norway
545227;22989;SET 2 PANTRY DESIGN TEA TOWELS;6;01/03/2011 09:35;3,25;12428;Finland
545227;22851;SET 20 NAPKINS FAIRY CAKES DESIGN ;12;01/03/2011 09:35;0,85;12428;Finland
545226;22957;SET 3 PAPER VINTAGE CHICK PAPER EGG;6;01/03/2011 09:33;2,95;12428;Finland
539338;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;24;17/12/2010 10:54;4,95;17404;Sweden
545227;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;4;01/03/2011 09:35;4,95;12428;Finland
562844;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;4;10/08/2011 08:41;4,95;12444;Norway
563020;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;4;11/08/2011 12:58;4,95;12428;Finland
C564108;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;-1;23/08/2011 10:42;4,95;12428;Finland
579550;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;4;30/11/2011 10:48;4,95;12630;Finland
579692;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;24;30/11/2011 14:05;4,25;12433;Norway
581476;21216;SET 3 RETROSPOT TEA,COFFEE,SUGAR;24;09/12/2011 08:48;4,25;12433;Norway
557621;22782;SET 3 WICKER STORAGE BASKETS ;1;21/06/2011 14:00;24,95;12444;Norway
571705;23372;SET 36 COLOUR PENCILS DOLLY GIRL;16;18/10/2011 15:22;1,25;12360;Austria
571705;23371;SET 36 COLOUR PENCILS SPACEBOY ;16;18/10/2011 15:22;1,25;12360;Austria
571318;23370;SET 36 COLOURING PENCILS DOILY;128;17/10/2011 10:50;1,25;17404;Sweden
561102;23297;SET 40 HEART SHAPE PETIT FOUR CASES;16;25/07/2011 11:17;1,65;12412;Denmark
561627;23297;SET 40 HEART SHAPE PETIT FOUR CASES;16;28/07/2011 14:08;1,65;12453;Austria
561890;23297;SET 40 HEART SHAPE PETIT FOUR CASES;32;31/07/2011 14:17;1,65;12697;Sweden
561902;23297;SET 40 HEART SHAPE PETIT FOUR CASES;240;31/07/2011 15:50;1,65;17404;Sweden
562032;23297;SET 40 HEART SHAPE PETIT FOUR CASES;16;02/08/2011 08:48;1,65;12347;Iceland
563100;23297;SET 40 HEART SHAPE PETIT FOUR CASES;16;12/08/2011 09:57;1,65;12381;Norway
566494;23297;SET 40 HEART SHAPE PETIT FOUR CASES;480;13/09/2011 11:12;1,65;17404;Sweden
567306;21125;SET 6 FOOTBALL CELEBRATION CANDLES;60;19/09/2011 13:32;1,25;12752;Norway
564558;23328;SET 6 SCHOOL MILK BOTTLES IN CRATE;4;26/08/2011 08:59;3,75;12704;Finland
538003;22752;SET 7 BABUSHKA NESTING BOXES;24;09/12/2010 12:05;7,65;12429;Denmark
552957;22752;SET 7 BABUSHKA NESTING BOXES;2;12/05/2011 12:36;8,5;17404;Sweden
571705;22752;SET 7 BABUSHKA NESTING BOXES;2;18/10/2011 15:22;8,5;12360;Austria
578811;22752;SET 7 BABUSHKA NESTING BOXES;24;25/11/2011 13:28;7,65;12438;Norway
563020;23360;SET 8 CANDLES VINTAGE DOILY;12;11/08/2011 12:58;1,95;12428;Finland
563100;23048;SET OF 10 LANTERNS FAIRY LIGHT STAR;4;12/08/2011 09:57;4,15;12381;Norway
562274;23108;SET OF 10 LED DOLLY LIGHTS;2;04/08/2011 10:00;6,25;12704;Finland
563100;23108;SET OF 10 LED DOLLY LIGHTS;2;12/08/2011 09:57;6,25;12381;Norway
574690;23108;SET OF 10 LED DOLLY LIGHTS;2;06/11/2011 13:11;6,25;12638;Sweden
545227;85015;SET OF 12  VINTAGE POSTCARD SET;12;01/03/2011 09:35;2,55;12428;Finland
579881;85015;SET OF 12  VINTAGE POSTCARD SET;24;30/11/2011 17:22;0,65;12429;Denmark
561890;23293;SET OF 12 FAIRY CAKE BAKING CASES;24;31/07/2011 14:17;0,83;12697;Sweden
561902;23293;SET OF 12 FAIRY CAKE BAKING CASES;128;31/07/2011 15:50;0,83;17404;Sweden
562602;23293;SET OF 12 FAIRY CAKE BAKING CASES;8;08/08/2011 10:11;0,83;12865;Austria
563100;23293;SET OF 12 FAIRY CAKE BAKING CASES;8;12/08/2011 09:57;0,83;12381;Norway
566494;23293;SET OF 12 FAIRY CAKE BAKING CASES;128;13/09/2011 11:12;0,83;17404;Sweden
569997;23293;SET OF 12 FAIRY CAKE BAKING CASES;48;07/10/2011 08:08;0,83;12394;Denmark
574694;23293;SET OF 12 FAIRY CAKE BAKING CASES;8;06/11/2011 13:36;0,83;12381;Norway
576083;23293;SET OF 12 FAIRY CAKE BAKING CASES;256;14/11/2011 08:22;0,83;17404;Sweden
577126;23293;SET OF 12 FAIRY CAKE BAKING CASES;24;17/11/2011 19:22;0,83;12406;Denmark
579692;23293;SET OF 12 FAIRY CAKE BAKING CASES;32;30/11/2011 14:05;0,83;12433;Norway
581476;23293;SET OF 12 FAIRY CAKE BAKING CASES;32;09/12/2011 08:48;0,83;12433;Norway
561890;23295;SET OF 12 MINI LOAF BAKING CASES;24;31/07/2011 14:17;0,83;12697;Sweden
561902;23295;SET OF 12 MINI LOAF BAKING CASES;128;31/07/2011 15:50;0,83;17404;Sweden
569997;23295;SET OF 12 MINI LOAF BAKING CASES;256;07/10/2011 08:08;0,72;12394;Denmark
576083;23295;SET OF 12 MINI LOAF BAKING CASES;128;14/11/2011 08:22;0,83;17404;Sweden
545227;84968C;SET OF 16 VINTAGE PISTACHIO CUTLERY;2;01/03/2011 09:35;12,75;12428;Finland
545227;84968D;SET OF 16 VINTAGE RED CUTLERY;8;01/03/2011 09:35;12,75;12428;Finland
545227;84968A;SET OF 16 VINTAGE ROSE CUTLERY;6;01/03/2011 09:35;12,75;12428;Finland
545227;84968F;SET OF 16 VINTAGE SKY BLUE CUTLERY;8;01/03/2011 09:35;12,75;12428;Finland
571705;72817;SET OF 2 CHRISTMAS DECOUPAGE CANDLE;24;18/10/2011 15:22;0,79;12360;Austria
572964;72817;SET OF 2 CHRISTMAS DECOUPAGE CANDLE;24;27/10/2011 10:41;0,79;12630;Finland
557621;22495;SET OF 2 ROUND TINS CAMEMBERT ;6;21/06/2011 14:00;2,95;12444;Norway
563100;22895;SET OF 2 TEA TOWELS APPLE AND PEARS;6;12/08/2011 09:57;3,25;12381;Norway
537626;22497;SET OF 2 TINS VINTAGE BATHROOM ;4;07/12/2010 14:57;4,25;12347;Iceland
542237;22497;SET OF 2 TINS VINTAGE BATHROOM ;4;26/01/2011 14:30;4,25;12347;Iceland
549222;22497;SET OF 2 TINS VINTAGE BATHROOM ;4;07/04/2011 10:43;4,25;12347;Iceland
570793;23407;SET OF 2 TRAYS HOME SWEET HOME;2;12/10/2011 12:08;9,95;12444;Norway
577314;23407;SET OF 2 TRAYS HOME SWEET HOME;2;18/11/2011 13:23;9,95;12444;Norway
577314;23407;SET OF 2 TRAYS HOME SWEET HOME;2;18/11/2011 13:23;0;12444;Norway
557621;22485;SET OF 2 WOODEN MARKET CRATES;2;21/06/2011 14:00;12,75;12444;Norway
536532;84375;SET OF 20 KIDS COOKIE CUTTERS;24;01/12/2010 13:24;2,1;12433;Norway
537868;84375;SET OF 20 KIDS COOKIE CUTTERS;24;08/12/2010 16:49;2,1;12433;Norway
550277;84375;SET OF 20 KIDS COOKIE CUTTERS;12;15/04/2011 12:48;2,1;12639;Sweden
556127;84375;SET OF 20 KIDS COOKIE CUTTERS;24;09/06/2011 10:23;2,1;12406;Denmark
571705;84375;SET OF 20 KIDS COOKIE CUTTERS;12;18/10/2011 15:22;2,1;12360;Austria
577126;84375;SET OF 20 KIDS COOKIE CUTTERS;36;17/11/2011 19:22;2,1;12406;Denmark
561902;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;96;31/07/2011 15:50;0,85;17404;Sweden
566494;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;96;13/09/2011 11:12;0,68;17404;Sweden
571318;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;96;17/10/2011 10:50;0,85;17404;Sweden
571705;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;12;18/10/2011 15:22;0,85;12360;Austria
572964;22909;SET OF 20 VINTAGE CHRISTMAS NAPKINS;12;27/10/2011 10:41;0,85;12630;Finland
C538847;85232B;SET OF 3 BABUSHKA STACKING TINS;-240;14/12/2010 13:27;4,95;17404;Sweden
538848;85232B;SET OF 3 BABUSHKA STACKING TINS;240;14/12/2010 13:28;4,95;17404;Sweden
563100;35471D;SET OF 3 BIRD LIGHT PINK FEATHER ;24;12/08/2011 09:57;0,39;12381;Norway
567938;35471D;SET OF 3 BIRD LIGHT PINK FEATHER ;24;22/09/2011 18:14;0,39;12704;Finland
574690;35471D;SET OF 3 BIRD LIGHT PINK FEATHER ;24;06/11/2011 13:11;0,39;12638;Sweden
579881;35471D;SET OF 3 BIRD LIGHT PINK FEATHER ;24;30/11/2011 17:22;0,39;12429;Denmark
550277;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;15/04/2011 12:48;1,25;12639;Sweden
563100;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;12/08/2011 09:57;1,25;12381;Norway
573108;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;27/10/2011 15:09;1,45;12430;Norway
574694;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;06/11/2011 13:36;1,45;12381;Norway
577126;84380;SET OF 3 BUTTERFLY COOKIE CUTTERS;12;17/11/2011 19:22;1,45;12406;Denmark
539338;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;17/12/2010 10:54;4,95;17404;Sweden
542428;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;72;28/01/2011 10:00;4,95;17404;Sweden
545227;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;9;01/03/2011 09:35;4,95;12428;Finland
546530;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;72;14/03/2011 13:25;4,95;17404;Sweden
557939;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;23/06/2011 15:44;4,95;12697;Sweden
559145;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;96;06/07/2011 14:17;4,95;17404;Sweden
559928;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;6;14/07/2011 08:52;4,95;12405;Finland
561890;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;15;31/07/2011 14:17;4,95;12697;Sweden
562844;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;10/08/2011 08:41;4,95;12444;Norway
563100;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;12/08/2011 09:57;4,95;12381;Norway
565124;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;6;01/09/2011 12:09;4,95;12436;Norway
566195;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;16;09/09/2011 13:44;4,25;12433;Norway
566773;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;6;15/09/2011 09:43;4,95;12444;Norway
567505;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;20/09/2011 14:34;4,95;12352;Norway
568699;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;28/09/2011 14:58;4,95;12352;Norway
570793;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;9;12/10/2011 12:08;4,95;12444;Norway
571318;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;96;17/10/2011 10:50;4,95;17404;Sweden
574694;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;6;06/11/2011 13:36;4,95;12381;Norway
577314;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;3;18/11/2011 13:23;4,95;12444;Norway
579692;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;16;30/11/2011 14:05;4,25;12433;Norway
580638;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;6;05/12/2011 12:44;4,95;12381;Norway
581476;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;16;09/12/2011 08:48;4,25;12433;Norway
539338;22721;SET OF 3 CAKE TINS SKETCHBOOK;3;17/12/2010 10:54;4,95;17404;Sweden
542428;22721;SET OF 3 CAKE TINS SKETCHBOOK;24;28/01/2011 10:00;4,95;17404;Sweden
552957;22721;SET OF 3 CAKE TINS SKETCHBOOK;24;12/05/2011 12:36;4,25;17404;Sweden
577126;22721;SET OF 3 CAKE TINS SKETCHBOOK;18;17/11/2011 19:22;4,95;12406;Denmark
557427;23275;SET OF 3 HANGING OWLS OLLIE BEAK;24;20/06/2011 12:14;1,25;12429;Denmark
565287;23275;SET OF 3 HANGING OWLS OLLIE BEAK;12;02/09/2011 11:42;1,25;12483;Sweden
577126;84378;SET OF 3 HEART COOKIE CUTTERS;12;17/11/2011 19:22;1,45;12406;Denmark
577314;84378;SET OF 3 HEART COOKIE CUTTERS;12;18/11/2011 13:23;1,45;12444;Norway
545227;22759;SET OF 3 NOTEBOOKS IN PARCEL;12;01/03/2011 09:35;1,65;12428;Finland
571318;22759;SET OF 3 NOTEBOOKS IN PARCEL;96;17/10/2011 10:50;1,65;17404;Sweden
557427;23245;SET OF 3 REGENCY CAKE TINS;16;20/06/2011 12:14;4,15;12429;Denmark
557621;23245;SET OF 3 REGENCY CAKE TINS;8;21/06/2011 14:00;4,95;12444;Norway
559145;23245;SET OF 3 REGENCY CAKE TINS;32;06/07/2011 14:17;4,95;17404;Sweden
561627;23245;SET OF 3 REGENCY CAKE TINS;4;28/07/2011 14:08;4,95;12453;Austria
561902;23245;SET OF 3 REGENCY CAKE TINS;96;31/07/2011 15:50;4,95;17404;Sweden
562602;23245;SET OF 3 REGENCY CAKE TINS;4;08/08/2011 10:11;4,95;12865;Austria
562844;23245;SET OF 3 REGENCY CAKE TINS;4;10/08/2011 08:41;4,95;12444;Norway
567505;23245;SET OF 3 REGENCY CAKE TINS;4;20/09/2011 14:34;4,95;12352;Norway
568699;23245;SET OF 3 REGENCY CAKE TINS;4;28/09/2011 14:58;4,95;12352;Norway
569997;23245;SET OF 3 REGENCY CAKE TINS;32;07/10/2011 08:08;4,15;12394;Denmark
570793;23245;SET OF 3 REGENCY CAKE TINS;8;12/10/2011 12:08;4,95;12444;Norway
571053;23245;SET OF 3 REGENCY CAKE TINS;4;13/10/2011 13:53;4,95;12631;Finland
571318;23245;SET OF 3 REGENCY CAKE TINS;96;17/10/2011 10:50;4,95;17404;Sweden
573035;23245;SET OF 3 REGENCY CAKE TINS;16;27/10/2011 13:43;4,15;12433;Norway
561627;23263;SET OF 3 WOODEN HEART DECORATIONS;12;28/07/2011 14:08;1,25;12453;Austria
576019;23264;SET OF 3 WOODEN SLEIGH DECORATIONS;12;13/11/2011 14:31;1,25;12865;Austria
579550;23264;SET OF 3 WOODEN SLEIGH DECORATIONS;12;30/11/2011 10:48;1,25;12630;Finland
561627;23266;SET OF 3 WOODEN STOCKING DECORATION;12;28/07/2011 14:08;1,25;12453;Austria
557939;23306;SET OF 36 DOILIES PANTRY DESIGN;12;23/06/2011 15:44;1,45;12697;Sweden
559145;23306;SET OF 36 DOILIES PANTRY DESIGN;144;06/07/2011 14:17;1,45;17404;Sweden
562602;23306;SET OF 36 DOILIES PANTRY DESIGN;12;08/08/2011 10:11;1,45;12865;Austria
566494;23306;SET OF 36 DOILIES PANTRY DESIGN;144;13/09/2011 11:12;1,45;17404;Sweden
571053;23306;SET OF 36 DOILIES PANTRY DESIGN;12;13/10/2011 13:53;1,45;12631;Finland
546530;22416;SET OF 36 DOILIES SPACEBOY DESIGN ;144;14/03/2011 13:25;1,45;17404;Sweden
567306;22416;SET OF 36 DOILIES SPACEBOY DESIGN ;16;19/09/2011 13:32;1,45;12752;Norway
567306;21973;SET OF 36 MUSHROOM PAPER DOILIES;16;19/09/2011 13:32;1,45;12752;Norway
572964;21974;SET OF 36 PAISLEY FLOWER DOILIES;12;27/10/2011 10:41;1,45;12630;Finland
552957;84987;SET OF 36 TEATIME PAPER DOILIES;144;12/05/2011 12:36;1,45;17404;Sweden
545227;84510A;SET OF 4 ENGLISH ROSE COASTERS;10;01/03/2011 09:35;1,25;12428;Finland
567505;84510A;SET OF 4 ENGLISH ROSE COASTERS;10;20/09/2011 14:34;1,25;12352;Norway
579692;84510A;SET OF 4 ENGLISH ROSE COASTERS;20;30/11/2011 14:05;1,25;12433;Norway
581476;84510A;SET OF 4 ENGLISH ROSE COASTERS;20;09/12/2011 08:48;1,25;12433;Norway
545227;84509A;SET OF 4 ENGLISH ROSE PLACEMATS;12;01/03/2011 09:35;3,75;12428;Finland
550192;84509B;SET OF 4 FAIRY CAKE PLACEMATS;8;15/04/2011 08:45;3,75;12582;Finland
549588;23154;SET OF 4 JAM JAR MAGNETS;12;11/04/2011 10:04;2,08;12428;Finland
550192;23154;SET OF 4 JAM JAR MAGNETS;12;15/04/2011 08:45;2,08;12582;Finland
552957;23154;SET OF 4 JAM JAR MAGNETS;120;12/05/2011 12:36;2,08;17404;Sweden
557427;23154;SET OF 4 JAM JAR MAGNETS;12;20/06/2011 12:14;2,08;12429;Denmark
557427;23240;SET OF 4 KNICK KNACK TINS DOILEY ;12;20/06/2011 12:14;4,15;12429;Denmark
557889;23240;SET OF 4 KNICK KNACK TINS DOILEY ;12;23/06/2011 13:51;4,15;12412;Denmark
557939;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;23/06/2011 15:44;4,15;12697;Sweden
559004;23240;SET OF 4 KNICK KNACK TINS DOILEY ;12;05/07/2011 12:23;4,15;12428;Finland
559928;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;14/07/2011 08:52;4,15;12405;Finland
561627;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;28/07/2011 14:08;4,15;12453;Austria
562602;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;08/08/2011 10:11;4,15;12865;Austria
566195;23240;SET OF 4 KNICK KNACK TINS DOILY ;6;09/09/2011 13:44;4,15;12433;Norway
571053;23240;SET OF 4 KNICK KNACK TINS DOILY ;6;13/10/2011 13:53;4,15;12631;Finland
578811;23240;SET OF 4 KNICK KNACK TINS DOILY ;12;25/11/2011 13:28;4,15;12438;Norway
579692;23240;SET OF 4 KNICK KNACK TINS DOILY ;6;30/11/2011 14:05;4,15;12433;Norway
581476;23240;SET OF 4 KNICK KNACK TINS DOILY ;6;09/12/2011 08:48;4,15;12433;Norway
556127;23237;SET OF 4 KNICK KNACK TINS LEAVES ;12;09/06/2011 10:23;4,15;12406;Denmark
559928;23238;SET OF 4 KNICK KNACK TINS LONDON ;6;14/07/2011 08:52;4,15;12405;Finland
560991;23239;SET OF 4 KNICK KNACK TINS POPPIES;6;22/07/2011 13:29;4,15;12438;Norway
551054;22993;SET OF 4 PANTRY JELLY MOULDS;12;26/04/2011 11:44;1,25;12429;Austria
551278;22993;SET OF 4 PANTRY JELLY MOULDS;12;27/04/2011 13:13;1,25;12483;Sweden
557939;22993;SET OF 4 PANTRY JELLY MOULDS;12;23/06/2011 15:44;1,25;12697;Sweden
563100;22993;SET OF 4 PANTRY JELLY MOULDS;12;12/08/2011 09:57;1,25;12381;Norway
567505;22993;SET OF 4 PANTRY JELLY MOULDS;12;20/09/2011 14:34;1,25;12352;Norway
579881;21620;SET OF 4 ROSE BOTANICAL CANDLES;24;30/11/2011 17:22;1,25;12429;Denmark
557889;23267;SET OF 4 SANTA PLACE SETTINGS;24;23/06/2011 13:51;1,25;12412;Denmark
571705;23267;SET OF 4 SANTA PLACE SETTINGS;12;18/10/2011 15:22;1,25;12360;Austria
550192;23159;SET OF 5 PANCAKE DAY MAGNETS;12;15/04/2011 08:45;2,08;12582;Finland
552957;23159;SET OF 5 PANCAKE DAY MAGNETS;120;12/05/2011 12:36;2,08;17404;Sweden
554132;23159;SET OF 5 PANCAKE DAY MAGNETS;12;23/05/2011 09:43;2,08;12360;Austria
580716;85227;SET OF 6 3D KIT CARDS FOR KIDS;12;05/12/2011 16:48;0,85;12367;Denmark
562274;21557;SET OF 6 FUNKY BEAKERS;6;04/08/2011 10:00;2,95;12704;Finland
545227;22723;SET OF 6 HERB TINS SKETCHBOOK;8;01/03/2011 09:35;3,95;12428;Finland
563100;22723;SET OF 6 HERB TINS SKETCHBOOK;4;12/08/2011 09:57;3,95;12381;Norway
571318;23157;SET OF 6 NATIVITY MAGNETS ;120;17/10/2011 10:50;2,08;17404;Sweden
580281;23560;SET OF 6 RIBBONS COUNTRY STYLE;6;02/12/2011 13:15;2,89;12704;Finland
576345;22734;SET OF 6 RIBBONS VINTAGE CHRISTMAS;18;14/11/2011 15:37;2,89;12374;Austria
576519;22734;SET OF 6 RIBBONS VINTAGE CHRISTMAS;12;15/11/2011 12:25;2,89;12676;Sweden
561890;23294;SET OF 6 SNACK LOAF BAKING CASES;24;31/07/2011 14:17;0,83;12697;Sweden
557472;22619;SET OF 6 SOLDIER SKITTLES;16;20/06/2011 13:27;3,75;12432;Norway
545227;22722;SET OF 6 SPICE TINS PANTRY DESIGN;8;01/03/2011 09:35;3,95;12428;Finland
550192;22722;SET OF 6 SPICE TINS PANTRY DESIGN;4;15/04/2011 08:45;3,95;12582;Finland
568699;22722;SET OF 6 SPICE TINS PANTRY DESIGN;4;28/09/2011 14:58;3,95;12352;Norway
573035;22722;SET OF 6 SPICE TINS PANTRY DESIGN;4;27/10/2011 13:43;3,95;12433;Norway
561890;23296;SET OF 6 TEA TIME BAKING CASES;24;31/07/2011 14:17;1,25;12697;Sweden
561902;23296;SET OF 6 TEA TIME BAKING CASES;128;31/07/2011 15:50;1,25;17404;Sweden
569997;23296;SET OF 6 TEA TIME BAKING CASES;256;07/10/2011 08:08;1,04;12394;Denmark
576083;23296;SET OF 6 TEA TIME BAKING CASES;128;14/11/2011 08:22;1,25;17404;Sweden
577126;23296;SET OF 6 TEA TIME BAKING CASES;24;17/11/2011 19:22;1,25;12406;Denmark
576345;22810;SET OF 6 T-LIGHTS SNOWMEN;6;14/11/2011 15:37;2,95;12374;Austria
563100;22807;SET OF 6 T-LIGHTS TOADSTOOLS;6;12/08/2011 09:57;2,95;12381;Norway
574694;22807;SET OF 6 T-LIGHTS TOADSTOOLS;6;06/11/2011 13:36;2,95;12381;Norway
565124;23309;SET OF 60 I LOVE LONDON CAKE CASES ;24;01/09/2011 12:09;0,55;12436;Norway
556127;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;24;09/06/2011 10:23;0,55;12406;Denmark
557939;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;24;23/06/2011 15:44;0,55;12697;Sweden
559145;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;480;06/07/2011 14:17;0,55;17404;Sweden
559928;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;24;14/07/2011 08:52;0,55;12405;Finland
566195;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;120;09/09/2011 13:44;0,42;12433;Norway
570875;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;24;12/10/2011 17:00;0,55;12667;Finland
571053;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;24;13/10/2011 13:53;0,55;12631;Finland
571318;23307;SET OF 60 PANTRY DESIGN CAKE CASES ;240;17/10/2011 10:50;0,42;17404;Sweden
556127;23308;SET OF 60 VINTAGE LEAF CAKE CASES ;24;09/06/2011 10:23;0,55;12406;Denmark
557427;23308;SET OF 60 VINTAGE LEAF CAKE CASES ;24;20/06/2011 12:14;0,55;12429;Denmark
559145;23308;SET OF 60 VINTAGE LEAF CAKE CASES ;480;06/07/2011 14:17;0,55;17404;Sweden
561890;23308;SET OF 60 VINTAGE LEAF CAKE CASES ;24;31/07/2011 14:17;0,55;12697;Sweden
